timestamp,x,y,radius_px,in_text_region
16944.990991,0.878906,0.919256,87.2,1
16945.075213,0.878906,0.919256,87.2,1
16945.158677,0.878906,0.919256,87.2,1
16945.239970,0.878906,0.919256,87.2,1
16945.320112,0.878906,0.919256,87.2,1
16945.395336,0.867969,0.896759,55.2,1
16945.473999,0.868463,0.900083,52.0,1
16949.488087,0.882552,0.191667,57.7,1
16949.563195,0.882552,0.191667,57.7,1
16949.637852,0.882552,0.191667,57.7,1
16949.712380,0.882552,0.191667,57.7,1
16949.787866,0.882552,0.191667,57.7,1
16949.864531,0.882552,0.191667,57.7,1
16949.946928,0.882552,0.191667,57.7,1
16950.029024,0.882552,0.191667,57.7,1
16950.105963,0.882552,0.191667,57.7,1
16950.187243,0.882552,0.191667,57.7,1
16950.261538,0.882552,0.191667,57.7,1
16950.338406,0.882552,0.191667,57.7,1
16952.985752,0.572867,0.372534,104.9,1
16956.565231,0.518750,0.572685,136.4,1
16971.082135,0.030876,0.940278,64.9,0
16971.157977,0.030990,0.939352,65.5,0
16971.232911,0.030990,0.939352,65.5,0
16971.306987,0.030990,0.939352,65.5,0
16971.384766,0.030990,0.939352,65.5,0
16972.141678,0.023698,0.947685,71.8,0
16972.238563,0.238021,0.661111,210.1,0
16972.404153,0.636719,0.429630,210.9,1
16972.485324,0.647875,0.427583,189.7,1
16972.570326,0.660230,0.420620,163.9,1
16972.652958,0.662625,0.399741,148.0,1
16972.743518,0.665308,0.387419,137.6,1
16972.824982,0.660677,0.347685,148.3,1
16972.901182,0.655469,0.346759,147.5,1
16972.983019,0.647441,0.329928,154.2,1
16973.059212,0.643905,0.323185,149.8,1
16973.141659,0.640155,0.318769,141.7,1
16973.217134,0.638536,0.312318,136.3,1
16973.299317,0.634635,0.310185,128.8,1
16973.374498,0.634896,0.306019,125.9,1
16973.452049,0.635861,0.299895,123.3,1
16973.535985,0.638094,0.290093,122.5,1
16973.620686,0.650781,0.273148,143.6,1
16973.707865,0.654625,0.274094,147.1,1
16973.787558,0.656976,0.271872,142.2,1
16973.866609,0.664844,0.274537,146.4,1
16973.941180,0.676562,0.276852,153.4,1
16974.016297,0.679992,0.272088,150.8,1
16974.092357,0.683531,0.276307,144.9,1
16974.174227,0.691146,0.275463,145.2,1
16974.249903,0.697917,0.275000,147.5,1
16974.324997,0.702239,0.276000,141.7,1
16974.402982,0.704634,0.276852,137.4,1
16974.485061,0.706780,0.276852,132.7,1
16974.568612,0.707373,0.276852,130.7,1
16974.652772,0.707834,0.276852,127.4,1
16974.737924,0.707812,0.275926,124.3,1
16974.817361,0.707348,0.276389,121.2,1
16974.900829,0.706223,0.276852,118.2,1
16974.982540,0.705249,0.276389,115.2,1
16975.059864,0.704784,0.276389,113.2,1
16975.144097,0.704471,0.276852,111.6,1
16975.224862,0.703941,0.276852,109.6,1
16975.299346,0.693561,0.274537,124.8,1
16975.376120,0.685947,0.272882,136.6,1
16975.459418,0.683566,0.275926,139.3,1
16975.544227,0.672135,0.270833,156.7,1
16975.627374,0.666823,0.269907,157.9,1
16975.713147,0.662273,0.269744,149.8,1
16975.794670,0.660231,0.269444,145.5,1
16975.874245,0.658108,0.271759,140.8,1
16975.950134,0.659635,0.270370,141.7,1
16976.027607,0.664583,0.270833,148.3,1
16976.108104,0.667448,0.277315,147.2,1
16976.183280,0.678668,0.278708,158.6,1
16976.258012,0.685677,0.277315,155.0,1
16976.334986,0.688588,0.278794,150.3,1
16976.416808,0.697917,0.275463,148.7,1
16976.494453,0.701527,0.277977,143.2,1
16976.576441,0.704181,0.279167,137.5,1
16976.662731,0.705990,0.277315,133.3,1
16976.747290,0.707292,0.276852,128.7,1
16976.824892,0.707812,0.278704,125.6,1
16976.900964,0.708374,0.279167,121.4,1
16976.983285,0.708643,0.279630,118.0,1
16977.059841,0.709096,0.276478,114.7,1
16977.145541,0.709375,0.279630,111.4,1
16977.228237,0.709679,0.276852,108.5,1
16977.309237,0.711812,0.279630,110.8,1
16977.392549,0.713487,0.278704,111.9,1
16977.476316,0.715270,0.277887,111.8,1
16977.560935,0.716193,0.275926,110.5,1
16977.644522,0.716927,0.276852,109.1,1
16977.730603,0.717969,0.278241,107.1,1
16977.807605,0.718490,0.276852,105.6,1
16977.883992,0.719244,0.277726,104.4,1
16977.958867,0.721990,0.273663,107.1,1
16978.035233,0.723977,0.272879,107.6,1
16978.117406,0.729210,0.272222,113.5,1
16978.201096,0.732903,0.273522,113.9,1
16978.284089,0.743490,0.275463,129.2,1
16978.368676,0.749250,0.273148,133.7,1
16978.453177,0.751921,0.273611,133.1,1
16978.535533,0.762240,0.275000,144.9,1
16978.620951,0.770052,0.272685,149.2,1
16978.705946,0.774740,0.273611,145.9,1
16978.786726,0.777594,0.271759,141.4,1
16978.866312,0.800781,0.273611,166.6,1
16978.941860,0.807292,0.274074,160.1,1
16979.017422,0.809693,0.271759,154.7,1
16979.092223,0.814583,0.271296,148.2,1
16979.168081,0.827072,0.272684,156.2,1
16979.250765,0.833333,0.268519,152.4,1
16979.326982,0.842969,0.270370,155.7,1
16979.408923,0.867915,0.269416,175.7,1
16979.485801,0.874479,0.265278,173.3,1
16979.569077,0.837500,0.263426,244.4,1
16979.742012,0.685417,0.268519,225.4,1
16979.819438,0.661719,0.267593,180.1,1
16979.902072,0.648438,0.267593,153.6,1
16979.984093,0.640885,0.270370,137.3,1
16980.063772,0.637299,0.283660,130.7,1
16980.154848,0.633015,0.300908,129.5,1
16980.238083,0.628029,0.309929,127.1,1
16980.322514,0.623744,0.310990,120.6,1
16980.402895,0.621033,0.311965,116.7,1
16980.486473,0.623656,0.314973,115.8,1
16980.570065,0.627830,0.318167,117.7,1
16980.652625,0.629687,0.320952,117.0,1
16980.739429,0.630070,0.322702,115.4,1
16980.818284,0.630208,0.324166,113.8,1
16980.901699,0.630208,0.326438,111.3,1
16980.982791,0.629895,0.329051,109.8,1
16981.057479,0.628775,0.333321,109.1,1
16981.134041,0.628591,0.335556,107.2,1
16981.209741,0.628374,0.338205,105.7,1
16981.292351,0.628182,0.340402,104.2,1
16981.369343,0.629486,0.341204,105.8,1
16981.454363,0.634587,0.342130,113.7,1
16981.541987,0.635361,0.339993,114.0,1
16981.625199,0.636038,0.339352,113.3,1
16981.705020,0.636517,0.338889,112.2,1
16981.788132,0.637167,0.338889,110.7,1
16981.867334,0.637891,0.339352,109.0,1
16981.942544,0.640365,0.336574,111.1,1
16982.019335,0.644924,0.334722,114.9,1
16982.102234,0.646875,0.337037,114.2,1
16982.188259,0.655115,0.339815,123.5,1
16982.271071,0.662760,0.338426,131.1,1
16982.354274,0.666060,0.339815,129.3,1
16982.436866,0.671600,0.338889,132.7,1
16982.521193,0.684410,0.337037,147.3,1
16982.603700,0.689266,0.338889,144.9,1
16982.688475,0.695607,0.338889,147.7,1
16982.771856,0.703203,0.335648,150.8,1
16982.852258,0.711198,0.336111,154.0,1
16982.934880,0.723410,0.334853,156.3,1
16983.016921,0.737500,0.333333,165.1,1
16983.094181,0.746094,0.335648,167.6,1
16983.176200,0.755208,0.336111,161.3,1
16983.251410,0.761979,0.333796,157.4,1
16983.328799,0.787500,0.337500,185.2,1
16983.410880,0.802643,0.336111,183.1,1
16983.495364,0.809629,0.336575,169.5,1
16983.578968,0.814595,0.335648,159.2,1
16983.662629,0.831250,0.327315,172.6,1
16983.747552,0.854167,0.328241,178.4,1
16983.827843,0.863281,0.328704,170.8,1
16983.909903,0.871615,0.318981,160.4,1
16983.992209,0.882292,0.317130,151.1,1
16984.068112,0.867266,0.315278,183.3,1
16984.227613,0.703125,0.326852,215.7,1
16984.310232,0.676183,0.329195,169.5,1
16984.395159,0.663021,0.332407,151.3,1
16984.479758,0.654427,0.342940,141.8,1
16984.564142,0.649219,0.343981,133.2,1
16984.645279,0.646141,0.346271,125.3,1
16984.731561,0.644895,0.345670,122.4,1
16984.810941,0.643490,0.347222,117.2,1
16984.896269,0.649995,0.356338,126.0,1
16984.976122,0.659375,0.351389,138.7,1
16985.051439,0.663303,0.346296,139.0,1
16985.126460,0.668229,0.346296,140.9,1
16985.201526,0.676562,0.345370,147.5,1
16985.277375,0.680990,0.344907,145.3,1
16985.361040,0.696597,0.350927,159.8,1
16985.446107,0.702865,0.348611,159.0,1
16985.529282,0.712500,0.343981,159.5,1
16985.613886,0.720783,0.344858,158.7,1
16985.696251,0.737579,0.345833,165.5,1
16985.782185,0.745573,0.347685,160.9,1
16985.859953,0.754427,0.346759,159.8,1
16985.934313,0.767188,0.345370,165.4,1
16986.011016,0.775020,0.343150,157.5,1
16986.094627,0.779966,0.343519,150.5,1
16986.176514,0.796862,0.343056,159.2,1
16986.253839,0.807533,0.343056,165.6,1
16986.334730,0.818229,0.346296,158.2,1
16986.412683,0.821354,0.344444,152.2,1
16986.495344,0.826147,0.346296,142.5,1
16986.579083,0.829427,0.345833,135.8,1
16986.664364,0.831771,0.343056,131.1,1
16986.747078,0.837760,0.337963,128.3,1
16986.827882,0.840434,0.337497,124.6,1
16986.909259,0.845358,0.343056,121.5,1
16986.989613,0.852694,0.343519,127.5,1
16987.069066,0.859856,0.342593,128.2,1
16987.151204,0.867708,0.340278,133.4,1
16987.226459,0.880729,0.337500,147.1,1
16987.301006,0.885722,0.341204,145.0,1
16987.378972,0.888409,0.340278,143.2,1
16987.462316,0.891667,0.339815,137.5,1
16987.546235,0.902966,0.344907,146.8,1
16987.628845,0.900769,0.342593,154.7,1
16987.797256,0.683854,0.352778,214.6,1
16987.877929,0.665885,0.356944,187.1,1
16987.959548,0.646875,0.359259,151.6,1
16988.036786,0.641406,0.361574,140.4,1
16988.118229,0.635005,0.365561,126.5,1
16988.194130,0.632645,0.367565,121.5,1
16988.279550,0.628764,0.372633,113.9,1
16988.362275,0.626293,0.375967,110.6,1
16988.445185,0.623177,0.377315,105.7,1
16988.528306,0.621354,0.377778,103.1,1
16988.611661,0.620387,0.378865,100.7,1
16988.699694,0.619667,0.382696,98.0,1
16988.780676,0.618630,0.385947,97.7,1
16988.858594,0.621564,0.386371,100.7,1
16988.934622,0.631331,0.384722,117.9,1
16989.010587,0.634586,0.384722,122.6,1
16989.092490,0.635610,0.386111,122.0,1
16989.168666,0.636906,0.384722,121.3,1
16989.245006,0.637254,0.383333,119.7,1
16989.327270,0.646060,0.385648,131.8,1
16989.412337,0.650000,0.385648,134.2,1
16989.497641,0.670573,0.384722,165.3,1
16989.580963,0.682813,0.381944,172.5,1
16989.662964,0.693229,0.382407,173.5,1
16989.747114,0.716927,0.382407,188.9,1
16989.828070,0.725724,0.380804,180.0,1
16989.911009,0.733333,0.376389,170.0,1
16989.994220,0.742708,0.377778,154.5,1
16990.077448,0.747135,0.376389,144.9,1
16990.160063,0.750000,0.376852,138.4,1
16990.237013,0.753114,0.375463,131.2,1
16990.318946,0.756510,0.375463,124.7,1
16990.395565,0.761058,0.374537,120.9,1
16990.479169,0.776563,0.375926,136.4,1
16990.563325,0.783712,0.372716,139.4,1
16990.646358,0.786719,0.372685,138.3,1
16990.733127,0.796029,0.371522,147.6,1
16990.811405,0.809115,0.371296,162.1,1
16990.894729,0.814948,0.366034,160.5,1
16990.976785,0.832552,0.365741,171.1,1
16991.053475,0.839844,0.370833,167.0,1
16991.136215,0.844271,0.371759,157.4,1
16991.219106,0.846875,0.365278,150.6,1
16991.294037,0.848698,0.365741,145.9,1
16991.373022,0.850260,0.366204,141.1,1
16991.456548,0.851562,0.366204,136.6,1
16991.537932,0.856666,0.357171,132.7,1
16991.620823,0.862191,0.359155,130.0,1
16991.709818,0.864062,0.358333,125.9,1
16991.790494,0.866146,0.362037,121.7,1
16991.868508,0.871921,0.358333,126.2,1
16991.943778,0.877236,0.360185,130.8,1
16992.019668,0.878111,0.358793,129.1,1
16992.102513,0.888281,0.360185,139.9,1
16992.177002,0.894180,0.362371,140.3,1
16992.253989,0.810937,0.365741,297.2,1
16992.421388,0.692708,0.373611,192.1,1
16992.504913,0.679167,0.373611,170.0,1
16992.587846,0.665365,0.377315,148.8,1
16992.672843,0.648177,0.377778,143.0,1
16992.756482,0.641927,0.383796,135.7,1
16992.836537,0.638234,0.383349,127.7,1
16992.918812,0.636458,0.380556,123.3,1
16992.994312,0.637096,0.386349,122.0,1
16993.069408,0.641927,0.389815,129.7,1
16993.144006,0.645080,0.387500,131.1,1
16993.219488,0.646849,0.388346,128.2,1
16993.304414,0.648500,0.389352,124.7,1
16993.389323,0.649613,0.389352,122.3,1
16993.470783,0.651047,0.388426,119.1,1
16993.555477,0.654948,0.392593,120.7,1
16993.639409,0.659896,0.393056,122.4,1
16993.724681,0.665088,0.392130,124.4,1
16993.806735,0.668750,0.390278,124.6,1
16993.887022,0.676341,0.391667,131.7,1
16993.968846,0.689844,0.391204,146.7,1
16994.043808,0.694060,0.387963,147.7,1
16994.118497,0.696544,0.387037,143.6,1
16994.195167,0.697805,0.387037,141.0,1
16994.278086,0.699479,0.389352,137.3,1
16994.363385,0.700521,0.388889,133.4,1
16994.446356,0.701562,0.390741,129.4,1
16994.530977,0.702083,0.391667,126.2,1
16994.613944,0.703125,0.390278,122.3,1
16994.698653,0.704412,0.391204,117.7,1
16994.780306,0.713033,0.390278,127.1,1
16994.860653,0.717969,0.389815,128.8,1
16994.936102,0.719531,0.389352,128.2,1
16995.012683,0.720833,0.387963,127.1,1
16995.093529,0.733343,0.387210,143.7,1
16995.170093,0.737985,0.386538,144.1,1
16995.252496,0.741146,0.390741,140.5,1
16995.328730,0.749479,0.387500,146.7,1
16995.412976,0.757292,0.384259,150.7,1
16995.496295,0.761719,0.382870,144.9,1
16995.580955,0.764844,0.382407,140.0,1
16995.664215,0.786979,0.384259,165.4,1
16995.747755,0.797135,0.386574,163.7,1
16995.827950,0.803876,0.387038,155.8,1
16995.903119,0.807552,0.385185,148.6,1
16995.985483,0.816667,0.381019,149.4,1
16996.061871,0.822628,0.380946,149.7,1
16996.144845,0.829846,0.381481,148.4,1
16996.228056,0.833691,0.381481,140.1,1
16996.304544,0.835156,0.381944,136.8,1
16996.388468,0.837482,0.381945,130.3,1
16996.474113,0.838604,0.381019,126.4,1
16996.555877,0.840696,0.381944,121.2,1
16996.638573,0.843750,0.382407,116.3,1
16996.725613,0.845524,0.381018,113.0,1
16996.802111,0.868857,0.381481,145.3,1
16996.878818,0.873177,0.379630,142.9,1
16996.961383,0.876849,0.381019,141.2,1
16997.037375,0.879289,0.378704,140.5,1
16997.119871,0.882031,0.379167,135.2,1
16997.193793,0.883333,0.379167,131.3,1
16997.271541,0.883594,0.378704,129.7,1
16997.352814,0.885354,0.380093,125.4,1
16997.429123,0.886719,0.378704,122.8,1
16997.513237,0.888063,0.378704,121.4,1
16997.597490,0.895052,0.378704,131.6,1
16997.683594,0.900640,0.377315,135.9,1
16997.929141,0.680994,0.400067,186.9,1
16998.011616,0.658138,0.399362,162.4,1
16998.087785,0.647656,0.405093,146.6,1
16998.172800,0.641214,0.405239,135.2,1
16998.253548,0.638067,0.406650,128.5,1
16998.337558,0.635441,0.404854,123.2,1
16998.420974,0.638077,0.409722,126.3,1
16998.506070,0.650726,0.410185,147.9,1
16998.589654,0.655430,0.411111,149.7,1
16998.673292,0.657071,0.409722,145.6,1
16998.757401,0.666667,0.412500,149.7,1
16998.836099,0.675758,0.411111,151.6,1
16998.913365,0.679117,0.413851,148.1,1
16998.995321,0.696094,0.413889,160.8,1
16999.079434,0.703125,0.411111,157.1,1
16999.161697,0.709635,0.407407,150.0,1
16999.236136,0.714110,0.406481,141.3,1
16999.313156,0.722396,0.409259,145.3,1
16999.396955,0.740885,0.409722,156.6,1
16999.480422,0.748418,0.407407,152.2,1
16999.563902,0.753159,0.407407,144.2,1
16999.648877,0.756078,0.407407,138.4,1
16999.735674,0.759768,0.407407,130.9,1
16999.811482,0.762117,0.407870,126.1,1
16999.888176,0.763631,0.407870,122.8,1
16999.970212,0.765328,0.408906,118.9,1
17000.046889,0.766974,0.410648,115.7,1
17000.129141,0.776823,0.406944,126.2,1
17000.213670,0.782552,0.408333,126.6,1
17000.294158,0.788281,0.406944,127.0,1
17000.370828,0.798721,0.406481,139.1,1
17000.454475,0.803540,0.406944,141.9,1
17000.538783,0.805990,0.408333,138.1,1
17000.621767,0.828150,0.409259,165.2,1
17000.707045,0.834115,0.412500,163.1,1
17000.798002,0.841667,0.407407,159.2,1
17000.878080,0.846354,0.408333,151.0,1
17000.952617,0.862240,0.406019,160.8,1
17001.030073,0.867790,0.403704,154.5,1
17001.112126,0.838684,0.403241,210.4,1
17001.279726,0.678285,0.418493,204.1,1
17001.363589,0.662058,0.419307,178.4,1
17001.446907,0.647566,0.424181,149.7,1
17001.529281,0.642188,0.422685,138.9,1
17001.613792,0.638281,0.420833,130.4,1
17001.699775,0.636198,0.422222,124.3,1
17001.783606,0.640467,0.432274,130.4,1
17001.860836,0.653087,0.426388,145.4,1
17001.936837,0.655990,0.428241,145.0,1
17002.012525,0.658743,0.432180,142.7,1
17002.095247,0.677511,0.428016,163.3,1
17002.171623,0.685417,0.421296,166.8,1
17002.255980,0.697917,0.418056,171.7,1
17002.339123,0.716406,0.393056,187.3,1
17002.424287,0.746875,0.359259,218.8,1
17002.508925,0.772441,0.339026,222.3,1
17002.590203,0.804688,0.310185,226.9,1
17002.675295,0.817448,0.269907,206.6,1
17002.759484,0.842187,0.239815,194.7,1
17002.837647,0.863542,0.224074,181.6,1
17002.919758,0.867704,0.216982,169.2,1
17002.996357,0.872662,0.213843,158.5,1
17003.081693,0.901356,0.222074,174.1,1
17003.164751,0.887948,0.277695,194.0,1
17003.248045,0.867384,0.308830,213.5,1
17003.331444,0.851682,0.323220,210.8,1
17003.413616,0.837760,0.366667,197.0,1
17003.497999,0.828906,0.401389,169.4,1
17003.581207,0.823948,0.413785,152.4,1
17003.666127,0.824296,0.422585,144.6,1
17003.749873,0.822607,0.434047,132.3,1
17003.827168,0.821298,0.440479,124.8,1
17003.903628,0.828532,0.453261,126.2,1
17003.979142,0.833588,0.462204,128.2,1
17004.055711,0.835156,0.457407,127.6,1
17004.137402,0.836632,0.459295,124.6,1
17004.214213,0.837240,0.459259,122.3,1
17004.297592,0.837150,0.451310,122.4,1
17004.380478,0.853538,0.448211,145.4,1
17004.466349,0.859115,0.444444,145.6,1
17004.549690,0.867572,0.440917,149.3,1
17004.639482,0.877604,0.437500,151.2,1
17004.726950,0.882812,0.434259,151.1,1
17004.803617,0.892448,0.430556,154.6,1
17005.036608,0.700252,0.424534,225.6,1
17005.112337,0.672917,0.427315,179.0,1
17005.187177,0.659291,0.429167,155.5,1
17005.262866,0.651804,0.429168,140.9,1
17005.346936,0.649161,0.429166,134.7,1
17005.430254,0.646875,0.428704,128.3,1
17005.515497,0.645626,0.434529,124.9,1
17005.599798,0.654948,0.436574,139.9,1
17005.681767,0.659630,0.439350,139.9,1
17005.769073,0.662500,0.437500,136.8,1
17005.845096,0.675260,0.438426,148.5,1
17005.919784,0.681510,0.438426,148.3,1
17005.996547,0.690104,0.439815,152.9,1
17006.079435,0.696188,0.446385,152.8,1
17006.154061,0.700521,0.446296,148.4,1
17006.231095,0.714844,0.442130,161.0,1
17006.313636,0.728906,0.442593,170.0,1
17006.396607,0.738574,0.447222,163.3,1
17006.480932,0.748588,0.448611,159.5,1
17006.564661,0.756311,0.446069,153.2,1
17006.648973,0.771875,0.445833,165.1,1
17006.736750,0.781771,0.446759,155.4,1
17006.812833,0.787443,0.446945,146.2,1
17006.888264,0.802111,0.447685,158.2,1
17006.972914,0.813574,0.448148,162.1,1
17007.053826,0.823979,0.443981,154.5,1
17007.129327,0.838021,0.445370,161.3,1
17007.203366,0.851358,0.449074,168.8,1
17007.279955,0.858379,0.449074,164.3,1
17007.363282,0.864093,0.448611,153.1,1
17007.448228,0.868273,0.448611,144.2,1
17007.533018,0.872135,0.446296,136.6,1
17007.615667,0.882292,0.446296,140.1,1
17007.702805,0.856250,0.427315,189.6,1
17007.783848,0.841406,0.421759,209.7,1
17007.863115,0.828906,0.424074,201.5,1
17007.945704,0.824219,0.419907,191.3,1
17008.022172,0.825521,0.420833,191.6,1
17008.104176,0.839063,0.431019,206.1,1
17008.179224,0.846875,0.432870,191.0,1
17008.254729,0.851823,0.433333,181.2,1
17008.330793,0.859896,0.437037,164.5,1
17008.413492,0.878824,0.441730,165.5,1
17008.498031,0.893490,0.442130,152.0,1
17008.584590,0.841131,0.456481,252.1,1
17008.750025,0.704948,0.462500,213.9,1
17008.830414,0.677865,0.461574,197.8,1
17008.912190,0.656746,0.467130,170.8,1
17008.990675,0.645052,0.465741,148.5,1
17009.078930,0.641667,0.466204,141.7,1
17009.157551,0.636719,0.467593,131.1,1
17009.238070,0.634115,0.464815,125.8,1
17009.313736,0.636198,0.468519,127.2,1
17009.398346,0.638899,0.470370,129.8,1
17009.481015,0.640766,0.471765,127.6,1
17009.565072,0.655208,0.470370,149.3,1
17009.649098,0.667969,0.473148,161.7,1
17009.735255,0.672396,0.470833,154.2,1
17009.811427,0.675345,0.473148,148.0,1
17009.888370,0.679688,0.471759,144.5,1
17009.972090,0.692551,0.468368,155.7,1
17010.055745,0.700060,0.470833,148.3,1
17010.137390,0.705012,0.473148,140.0,1
17010.217876,0.715947,0.472222,147.0,1
17010.295639,0.725011,0.469907,146.1,1
17010.374813,0.728870,0.471296,140.7,1
17010.459197,0.734664,0.473611,137.7,1
17010.549406,0.739614,0.471296,135.2,1
17010.635902,0.747228,0.471296,133.9,1
17010.727941,0.758553,0.470944,141.7,1
17010.819490,0.763661,0.468981,135.9,1
17010.902207,0.779948,0.469907,151.0,1
17010.983442,0.787130,0.465791,149.4,1
17011.067704,0.791146,0.462963,142.7,1
17011.150191,0.796615,0.467593,141.1,1
17011.238972,0.807120,0.465278,147.0,1
17011.325953,0.814063,0.464352,142.0,1
17011.409564,0.820066,0.466536,141.7,1
17011.492071,0.832292,0.463426,147.5,1
17011.586314,0.836871,0.461853,143.4,1
17011.671966,0.760677,0.467593,284.1,1
17011.763825,0.723698,0.475463,270.1,1
17011.849575,0.667188,0.481019,174.2,1
17011.941928,0.658668,0.479742,157.8,1
17012.027804,0.650781,0.483796,140.7,1
17012.107786,0.646001,0.483822,130.6,1
17012.199547,0.642708,0.482870,123.9,1
17012.286707,0.639508,0.485952,115.9,1
17012.368297,0.636979,0.486574,109.7,1
17012.454089,0.636198,0.486574,106.5,1
17012.537357,0.635938,0.487037,103.9,1
17012.625894,0.639062,0.492593,105.8,1
17012.710969,0.645521,0.494762,114.3,1
17012.792549,0.646634,0.497595,114.7,1
17012.873747,0.647404,0.497369,114.1,1
17012.957760,0.655469,0.495370,127.1,1
17013.048421,0.670925,0.496296,148.6,1
17013.135961,0.675135,0.494907,148.4,1
17013.217986,0.678529,0.496296,142.1,1
17013.309762,0.680990,0.496296,137.1,1
17013.395003,0.684375,0.498611,134.0,1
17013.476886,0.693229,0.497685,137.1,1
17013.567352,0.697135,0.497685,132.8,1
17013.651648,0.712467,0.496759,148.3,1
17013.738852,0.719271,0.494444,148.5,1
17013.821924,0.724461,0.496296,140.3,1
17013.898762,0.726302,0.495833,136.7,1
17013.979980,0.728628,0.496636,131.2,1
17014.054298,0.730267,0.495762,127.4,1
17014.131993,0.737695,0.493565,133.0,1
17014.214493,0.750356,0.491462,143.0,1
17014.299372,0.755962,0.491087,143.0,1
17014.383807,0.760417,0.489657,138.1,1
17014.478219,0.776042,0.493519,156.3,1
17014.569581,0.782813,0.493519,154.5,1
17014.660637,0.786458,0.494444,147.2,1
17014.743300,0.788802,0.490741,142.2,1
17014.835673,0.801042,0.488426,151.7,1
17014.925168,0.812609,0.488426,148.8,1
17015.020014,0.823177,0.491204,148.7,1
17015.110627,0.835156,0.485185,157.2,1
17015.198035,0.843047,0.485648,149.7,1
17015.293082,0.854197,0.487963,153.3,1
17015.381926,0.870833,0.493056,165.4,1
17015.467444,0.878320,0.492701,158.6,1
17015.549573,0.882378,0.493056,151.4,1
17015.634563,0.887396,0.493981,142.5,1
17015.720915,0.890038,0.493519,137.6,1
17015.796790,0.892282,0.493981,133.0,1
17015.872612,0.893765,0.493519,129.7,1
